city,year,month,day,size_bytes
Singapore,2019,8,21,80530
Singapore,2019,8,22,80460
Singapore,2019,8,23,79947
Singapore,2019,8,24,79819
Singapore,2019,8,25,80654
Singapore,2019,8,26,80939
Singapore,2019,8,27,80981
Singapore,2019,8,28,80194
Singapore,2019,8,29,80339
Singapore,2019,8,30,79345
Singapore,2019,8,31,79303
Singapore,2020,6,1,81970
Singapore,2020,6,2,82448
Singapore,2020,6,3,80997
Singapore,2020,6,4,82338
Singapore,2020,6,5,82266
Singapore,2020,6,6,80725
Singapore,2020,6,7,80415
Singapore,2020,6,8,80789
Singapore,2020,6,9,80727
Singapore,2020,6,10,80774
Singapore,2020,6,11,82415
Singapore,2020,6,12,82364
Singapore,2020,6,13,82030
Singapore,2020,6,14,80744
Singapore,2020,6,15,80858
Singapore,2020,6,16,80964
Singapore,2020,6,17,82281
Singapore,2020,6,18,82057
Singapore,2020,6,19,82291
Singapore,2020,6,20,82186
Singapore,2020,6,21,80769
Singapore,2020,6,22,80671
Singapore,2020,6,23,82146
Singapore,2020,6,24,81828
Singapore,2020,6,25,81807
Singapore,2020,6,26,80424
Singapore,2020,6,27,80429
Singapore,2020,6,28,80397
Singapore,2020,6,29,80676
Singapore,2020,6,30,80650
Singapore,2020,7,1,80656
Singapore,2020,7,2,81807
Singapore,2020,7,3,82270
Singapore,2020,7,4,80882
Singapore,2020,7,5,80548
Singapore,2020,7,6,80832
Singapore,2020,7,7,82424
Singapore,2020,7,8,82167
Singapore,2020,7,9,81039
Singapore,2020,7,10,80346
Singapore,2020,7,11,80992
Singapore,2020,7,12,80990
Singapore,2020,7,13,80905
Singapore,2020,7,14,81417
Singapore,2020,7,15,80391
Singapore,2020,7,16,80653
Singapore,2020,7,17,80749
Singapore,2020,7,18,80940
Singapore,2020,7,19,81741
Singapore,2020,7,20,80829
Singapore,2020,7,21,80600
Singapore,2020,7,22,80921
Singapore,2020,7,23,80845
Singapore,2020,7,24,82379
Singapore,2020,7,25,80570
Singapore,2020,7,26,80875
Singapore,2020,7,27,82284
Singapore,2020,7,28,80948
Singapore,2020,7,29,82700
Singapore,2020,7,30,80687
Singapore,2020,7,31,80635
Singapore,2020,8,1,80009
Singapore,2020,8,2,79629
Singapore,2020,8,3,80060
Singapore,2020,8,4,80078
Singapore,2020,8,5,79718
Singapore,2020,8,6,80057
Singapore,2020,8,7,79950
Singapore,2020,8,8,80106
Singapore,2020,8,9,80320
Singapore,2020,8,10,79984
Singapore,2020,8,11,80319
Singapore,2020,8,12,80913
Singapore,2020,8,13,80473
Singapore,2020,8,14,79932
Singapore,2020,8,15,80711
Singapore,2020,8,16,80557
Singapore,2020,8,17,80561
Singapore,2020,8,18,81649
Singapore,2020,8,19,81083
Singapore,2020,8,20,80787
Singapore,2020,8,21,79833
Singapore,2020,8,22,80436
Singapore,2020,8,23,80384
Singapore,2020,8,24,80693
Singapore,2020,8,25,80842
Singapore,2020,8,26,80696
Singapore,2020,8,27,80435
Singapore,2020,8,28,80104
Singapore,2020,8,29,80599
Singapore,2020,8,30,80525
Singapore,2020,8,31,80618
Singapore,2021,6,1,80862
Singapore,2021,6,2,82079
Singapore,2021,6,3,82271
Singapore,2021,6,4,80644
Singapore,2021,6,5,80627
Singapore,2021,6,6,80220
Singapore,2021,6,7,80579
Singapore,2021,6,8,80482
Singapore,2021,6,9,80744
Singapore,2021,6,10,80709
Singapore,2021,6,11,80524
Singapore,2021,6,12,80888
Singapore,2021,6,13,82059
Singapore,2021,6,14,80826
Singapore,2021,6,15,80969
Singapore,2021,6,16,80489
Singapore,2021,6,17,82431
Singapore,2021,6,18,81759
Singapore,2021,6,19,81749
Singapore,2021,6,20,81978
Singapore,2021,6,21,81606
Singapore,2021,6,22,80803
Singapore,2021,6,23,81803
Singapore,2021,6,24,80966
Singapore,2021,6,25,80818
Singapore,2021,6,26,81862
Singapore,2021,6,27,80372
Singapore,2021,6,28,80925
Singapore,2021,6,29,82355
Singapore,2021,6,30,81668
Singapore,2021,7,1,82110
Singapore,2021,7,2,82083
Singapore,2021,7,3,82276
Singapore,2021,7,4,81717
Singapore,2021,7,5,82052
Singapore,2021,7,6,82063
Singapore,2021,7,7,82040
Singapore,2021,7,8,80605
Singapore,2021,7,9,80932
Singapore,2021,7,10,82681
Singapore,2021,7,11,82402
Singapore,2021,7,12,82502
Singapore,2021,7,13,80672
Singapore,2021,7,14,80094
Singapore,2021,7,15,79084
Singapore,2021,7,16,80102
Singapore,2021,7,17,79849
Singapore,2021,7,18,79696
Singapore,2021,7,19,80171
Singapore,2021,7,20,79940
Singapore,2021,7,21,79626
Singapore,2021,7,22,80085
Singapore,2021,7,23,80554
Singapore,2021,7,24,79823
Singapore,2021,7,25,79977
Singapore,2021,7,26,80031
Singapore,2021,7,27,80074
Singapore,2021,7,28,79654
Singapore,2021,7,29,79842
Singapore,2021,7,30,80424
Singapore,2021,7,31,80306
Singapore,2021,8,1,80329
Singapore,2021,8,2,80677
Singapore,2021,8,3,80835
Singapore,2021,8,4,80231
Singapore,2021,8,5,80233
Singapore,2021,8,6,80576
Singapore,2021,8,7,81113
Singapore,2021,8,8,80733
Singapore,2021,8,9,80868
Singapore,2021,8,10,80852
Singapore,2021,8,11,80508
Singapore,2021,8,12,80676
Singapore,2021,8,13,80892
Singapore,2021,8,14,81086
Singapore,2021,8,15,80990
Singapore,2021,8,16,82409
Singapore,2021,8,17,81069
Singapore,2021,8,18,82475
Singapore,2021,8,19,80541
Singapore,2021,8,20,82498
Singapore,2021,8,21,82249
Singapore,2021,8,22,82454
Singapore,2021,8,23,81170
Singapore,2021,8,24,80738
Singapore,2021,8,25,80592
Singapore,2021,8,26,82110
Singapore,2021,8,27,80750
Singapore,2021,8,28,80610
Singapore,2021,8,29,80995
Singapore,2021,8,30,80907
Singapore,2021,8,31,80904
Singapore,2022,6,1,82424
Singapore,2022,6,2,82304
Singapore,2022,6,3,81822
Singapore,2022,6,4,81747
Singapore,2022,6,5,81946
Singapore,2022,6,6,82019
Singapore,2022,6,7,81669
Singapore,2022,6,8,81090
Singapore,2022,6,9,82084
Singapore,2022,6,10,80685
Singapore,2022,6,11,80927
Singapore,2022,6,12,82263
Singapore,2022,6,13,82505
Singapore,2022,6,14,80658
Singapore,2022,6,15,82282
Singapore,2022,6,16,82136
Singapore,2022,6,17,82011
Singapore,2022,6,18,80921
Singapore,2022,6,19,80650
Singapore,2022,6,20,80573
Singapore,2022,6,21,80930
Singapore,2022,6,22,80857
Singapore,2022,6,23,80915
Singapore,2022,6,24,80804
Singapore,2022,6,25,80390
Singapore,2022,6,26,80335
Singapore,2022,6,27,81998
Singapore,2022,6,28,81001
Singapore,2022,6,29,81664
Singapore,2022,6,30,79964
Singapore,2022,7,1,79997
Singapore,2022,7,2,79435
Singapore,2022,7,3,79148
Singapore,2022,7,4,80015
Singapore,2022,7,5,80492
Singapore,2022,7,6,80565
Singapore,2022,7,7,80378
Singapore,2022,7,8,80101
Singapore,2022,7,9,81563
Singapore,2022,7,10,80109
Singapore,2022,7,11,80511
Singapore,2022,7,12,80650
Singapore,2022,7,13,80004
Singapore,2022,7,14,80625
Singapore,2022,7,15,80563
Singapore,2022,7,16,79879
Singapore,2022,7,17,79821
Singapore,2022,7,18,80033
Singapore,2022,7,19,80932
Singapore,2022,7,20,82107
Singapore,2022,7,21,82213
Singapore,2022,7,22,80450
Singapore,2022,7,23,80766
Singapore,2022,7,24,80963
Singapore,2022,7,25,82132
Singapore,2022,7,26,81427
Singapore,2022,7,27,82116
Singapore,2022,7,28,80350
Singapore,2022,7,29,80745
Singapore,2022,7,30,81419
Singapore,2022,7,31,80781
Singapore,2022,8,1,80933
Singapore,2022,8,2,82350
Singapore,2022,8,3,80770
Singapore,2022,8,4,80959
Singapore,2022,8,5,81517
Singapore,2022,8,6,80132
Singapore,2022,8,7,80151
Singapore,2022,8,8,79631
Singapore,2022,8,9,80053
Singapore,2022,8,10,80212
Singapore,2022,8,11,80086
Singapore,2022,8,12,80849
Singapore,2022,8,13,80657
Singapore,2022,8,14,80431
Singapore,2022,8,15,80296
Singapore,2022,8,16,80678
Singapore,2022,8,17,80663
Singapore,2022,8,18,80618
Singapore,2022,8,19,80886
Singapore,2022,8,20,80967
Singapore,2022,8,21,81936
Singapore,2022,8,22,81858
Singapore,2022,8,23,80891
Singapore,2022,8,24,80705
Singapore,2022,8,25,80828
Singapore,2022,8,26,80155
Singapore,2022,8,27,80693
Singapore,2022,8,28,82390
Singapore,2022,8,29,81080
Singapore,2022,8,30,80903
Singapore,2022,8,31,81560
Singapore,2023,5,1,46474
Singapore,2023,5,2,46500
Singapore,2023,5,3,46494
Singapore,2023,5,4,46552
Singapore,2023,5,5,46535
Singapore,2023,5,6,46480
Singapore,2023,5,7,47838
Singapore,2023,5,8,47814
Singapore,2023,5,9,47835
Singapore,2023,5,10,46421
Singapore,2023,5,11,46452
Singapore,2023,5,12,46503
Singapore,2023,5,13,46522
Singapore,2023,5,14,46427
Singapore,2023,5,15,46417
Singapore,2023,5,16,47874
Singapore,2023,5,17,46439
Singapore,2023,5,18,47965
Singapore,2023,5,19,46418
Singapore,2023,5,20,47830
Singapore,2023,5,21,47860
Singapore,2023,5,22,46523
Singapore,2023,5,23,46467
Singapore,2023,5,24,46479
Singapore,2023,5,25,46519
Singapore,2023,5,26,47912
Singapore,2023,5,27,47865
Singapore,2023,5,28,47842
Singapore,2023,5,29,46489
Singapore,2023,5,30,46478
Singapore,2023,5,31,46461
Singapore,2023,6,1,80601
Singapore,2023,6,2,80468
Singapore,2023,6,3,80536
Singapore,2023,6,4,80851
Singapore,2023,6,5,80357
Singapore,2023,6,6,81591
Singapore,2023,6,7,81892
Singapore,2023,6,8,80678
Singapore,2023,6,9,80911
Singapore,2023,6,10,80605
Singapore,2023,6,11,80408
Singapore,2023,6,12,82048
Singapore,2023,6,13,80500
Singapore,2023,6,14,82128
Singapore,2023,6,15,80144
Singapore,2023,6,16,80312
Singapore,2023,6,17,80577
Singapore,2023,6,18,80643
Singapore,2023,6,19,80853
Singapore,2023,6,20,80664
Singapore,2023,6,21,80869
Singapore,2023,6,22,81053
Singapore,2023,6,23,81202
Singapore,2023,6,24,81044
Singapore,2023,6,25,80859
Singapore,2023,6,26,80478
Singapore,2023,6,27,82018
Singapore,2023,6,28,80780
Singapore,2023,6,29,81072
Singapore,2023,6,30,81265
Singapore,2023,7,1,81740
Singapore,2023,7,2,81607
Singapore,2023,7,3,80955
Singapore,2023,7,4,80978
Singapore,2023,7,5,81071
Singapore,2023,7,6,80948
Singapore,2023,7,7,82256
Singapore,2023,7,8,80810
Singapore,2023,7,9,80906
Singapore,2023,7,10,80890
Singapore,2023,7,11,82155
Singapore,2023,7,12,80373
Singapore,2023,7,13,80912
Singapore,2023,7,14,81986
Singapore,2023,7,15,79624
Singapore,2023,7,16,80019
Singapore,2023,7,17,80785
Singapore,2023,7,18,80901
Singapore,2023,7,19,80742
Singapore,2023,7,20,80865
Singapore,2023,7,21,82207
Singapore,2023,7,22,80909
Singapore,2023,7,23,80703
Singapore,2023,7,24,79348
Singapore,2023,7,25,79741
Singapore,2023,7,26,80509
Singapore,2023,7,27,80251
Singapore,2023,7,28,80538
Singapore,2023,7,29,80637
Singapore,2023,7,30,79789
Singapore,2023,7,31,80042
Singapore,2023,8,1,80716
Singapore,2023,8,2,80751
Singapore,2023,8,3,80959
Singapore,2023,8,4,80561
Singapore,2023,8,5,79735
Singapore,2023,8,6,79803
Singapore,2023,8,7,80688
Singapore,2023,8,8,80879
Singapore,2023,8,9,80870
Singapore,2023,8,10,80242
Singapore,2023,8,11,80075
Singapore,2023,8,12,81216
Singapore,2023,8,13,80840
Singapore,2023,8,14,81033
Singapore,2023,8,15,82151
Singapore,2023,8,16,80765
Singapore,2023,8,17,80839
Singapore,2023,8,18,80540
Singapore,2023,8,19,80835
Singapore,2023,8,20,82218
Singapore,2023,8,21,80071
Singapore,2023,8,22,79563
Singapore,2023,8,23,80327
Singapore,2023,8,24,80583
Singapore,2023,8,25,80959
Singapore,2023,8,26,81033
Singapore,2023,8,27,81699
Singapore,2023,8,28,80662
Singapore,2023,8,29,80698
Singapore,2023,8,30,80755
Singapore,2023,8,31,80332
Singapore,2024,6,1,81917
Singapore,2024,6,2,82274
Singapore,2024,6,3,80781
Singapore,2024,6,4,80735
Singapore,2024,6,5,80520
Singapore,2024,6,6,80833
Singapore,2024,6,7,82184
Singapore,2024,6,8,82176
Singapore,2024,6,9,80655
Singapore,2024,6,10,80341
Singapore,2024,6,11,81102
Singapore,2024,6,12,81140
Singapore,2024,6,13,80967
Singapore,2024,6,14,80959
Singapore,2024,6,15,80743
Singapore,2024,6,16,80994
Singapore,2024,6,17,80897
Singapore,2024,6,18,82247
Singapore,2024,6,19,81854
Singapore,2024,6,20,80849
Singapore,2024,6,21,80824
Singapore,2024,6,22,81761
Singapore,2024,6,23,80237
Singapore,2024,6,24,80690
Singapore,2024,6,25,80677
Singapore,2024,6,26,80378
Singapore,2024,6,27,80577
Singapore,2024,6,28,82263
Singapore,2024,6,29,82170
Singapore,2024,6,30,80667
Singapore,2024,7,1,80012
Singapore,2024,7,2,81172
Singapore,2024,7,3,80397
Singapore,2024,7,4,81848
Singapore,2024,7,5,80704
Singapore,2024,7,6,82051
Singapore,2024,7,7,82192
Singapore,2024,7,8,80571
Singapore,2024,7,9,80910
Singapore,2024,7,10,80689
Singapore,2024,7,11,79712
Singapore,2024,7,12,80519
Singapore,2024,7,13,82135
Singapore,2024,7,14,80564
Singapore,2024,7,15,80349
Singapore,2024,7,16,79750
Singapore,2024,7,17,80206
Singapore,2024,7,18,80142
Singapore,2024,7,19,79770
Singapore,2024,7,20,80015
Singapore,2024,7,21,79719
Singapore,2024,7,22,81569
Singapore,2024,7,23,79975
Singapore,2024,7,24,79954
Singapore,2024,7,25,79741
Singapore,2024,7,26,79748
Singapore,2024,7,27,79679
Singapore,2024,7,28,79951
Singapore,2024,7,29,79954
Singapore,2024,7,30,80305
Singapore,2024,7,31,80679
Singapore,2024,8,1,80241
Singapore,2024,8,2,80686
Singapore,2024,8,3,80899
Singapore,2024,8,4,81093
Singapore,2024,8,5,81542
Singapore,2024,8,6,79923
Singapore,2024,8,7,80587
Singapore,2024,8,8,80388
Singapore,2024,8,9,82458
Singapore,2024,8,10,81141
Singapore,2024,8,11,80314
Singapore,2024,8,12,80247
Singapore,2024,8,13,80283
Singapore,2024,8,14,80727
Singapore,2024,8,15,80814
Singapore,2024,8,16,80603
Singapore,2024,8,17,80800
Singapore,2024,8,18,80836
Singapore,2024,8,19,80920
Singapore,2024,8,20,81135
Singapore,2024,8,21,80411
Singapore,2024,8,22,80400
Singapore,2024,8,23,81037
Singapore,2024,8,24,80254
Singapore,2024,8,25,80871
Singapore,2024,8,26,80744
Singapore,2024,8,27,80848
Singapore,2024,8,28,79757
Singapore,2024,8,29,79833
Singapore,2024,8,30,80032
Singapore,2024,8,31,80317
Sydney,2019,1,1,76446
Sydney,2019,1,2,76703
Sydney,2019,1,3,76565
Sydney,2019,1,4,76054
Sydney,2019,1,5,77435
Sydney,2019,1,6,77200
Sydney,2019,1,7,77152
Sydney,2019,1,8,76805
Sydney,2019,1,9,77181
Sydney,2019,1,10,77085
Sydney,2019,1,11,76769
Sydney,2019,1,12,76535
Sydney,2019,1,13,77052
Sydney,2019,1,14,75912
Sydney,2019,1,15,75828
Sydney,2019,1,16,76346
Sydney,2019,1,17,76332
Sydney,2019,1,18,76370
Sydney,2019,1,19,76753
Sydney,2019,1,20,76991
Sydney,2019,1,21,76460
Sydney,2019,1,22,76215
Sydney,2019,1,23,77058
Sydney,2019,1,24,77001
Sydney,2019,1,25,75986
Sydney,2019,1,26,76331
Sydney,2019,1,27,76983
Sydney,2019,1,28,77080
Sydney,2019,1,29,76171
Sydney,2019,1,30,76069
Sydney,2019,1,31,76961
Sydney,2019,2,1,77287
Sydney,2019,2,2,76907
Sydney,2019,2,3,75730
Sydney,2019,2,4,76808
Sydney,2019,2,5,77191
Sydney,2019,2,6,77027
Sydney,2019,2,7,76869
Sydney,2019,2,8,76945
Sydney,2019,2,9,76624
Sydney,2019,2,10,75906
Sydney,2019,2,11,75820
Sydney,2019,2,12,76550
Sydney,2019,2,13,77123
Sydney,2019,2,14,76446
Sydney,2019,2,15,76517
Sydney,2019,2,16,75932
Sydney,2019,2,17,75751
Sydney,2019,2,18,76270
Sydney,2019,2,19,77281
Sydney,2019,2,20,77290
Sydney,2019,2,21,77255
Sydney,2019,2,22,77246
Sydney,2019,2,23,77261
Sydney,2019,2,24,77004
Sydney,2019,2,25,75828
Sydney,2019,2,26,76475
Sydney,2019,2,27,77093
Sydney,2019,2,28,76813
Sydney,2019,12,1,76991
Sydney,2019,12,2,76384
Sydney,2019,12,3,75882
Sydney,2019,12,4,76053
Sydney,2019,12,5,75973
Sydney,2019,12,6,76720
Sydney,2019,12,7,76769
Sydney,2019,12,8,76477
Sydney,2019,12,9,75824
Sydney,2019,12,10,76801
Sydney,2019,12,11,76836
Sydney,2019,12,12,77115
Sydney,2019,12,13,77052
Sydney,2019,12,14,76951
Sydney,2019,12,15,76715
Sydney,2019,12,16,76614
Sydney,2019,12,17,75939
Sydney,2019,12,18,75950
Sydney,2019,12,19,76116
Sydney,2019,12,20,75905
Sydney,2019,12,21,76590
Sydney,2019,12,22,77203
Sydney,2019,12,23,77170
Sydney,2019,12,24,77339
Sydney,2019,12,25,76605
Sydney,2019,12,26,75938
Sydney,2019,12,27,75825
Sydney,2019,12,28,75966
Sydney,2019,12,29,76629
Sydney,2019,12,30,76001
Sydney,2019,12,31,76821
Sydney,2020,1,1,76658
Sydney,2020,1,2,77131
Sydney,2020,1,3,76334
Sydney,2020,1,4,76573
Sydney,2020,1,5,76843
Sydney,2020,1,6,77163
Sydney,2020,1,7,76985
Sydney,2020,1,8,76939
Sydney,2020,1,9,76745
Sydney,2020,1,10,76568
Sydney,2020,1,11,76938
Sydney,2020,1,12,77170
Sydney,2020,1,13,77058
Sydney,2020,1,14,76429
Sydney,2020,1,15,76618
Sydney,2020,1,16,77564
Sydney,2020,1,17,77383
Sydney,2020,1,18,77336
Sydney,2020,1,19,76841
Sydney,2020,1,20,76714
Sydney,2020,1,21,76040
Sydney,2020,1,22,76101
Sydney,2020,1,23,76764
Sydney,2020,1,24,76899
Sydney,2020,1,25,76832
Sydney,2020,1,26,76902
Sydney,2020,1,27,76388
Sydney,2020,1,28,76849
Sydney,2020,1,29,76798
Sydney,2020,1,30,76227
Sydney,2020,1,31,75883
Sydney,2020,2,1,75998
Sydney,2020,2,2,76958
Sydney,2020,2,3,77096
Sydney,2020,2,4,76908
Sydney,2020,2,5,76855
Sydney,2020,2,6,77376
Sydney,2020,2,7,77358
Sydney,2020,2,8,77309
Sydney,2020,2,9,77388
Sydney,2020,2,10,76985
Sydney,2020,2,11,76953
Sydney,2020,2,12,77354
Sydney,2020,2,13,77242
Sydney,2020,2,14,76478
Sydney,2020,2,15,76966
Sydney,2020,2,16,77024
Sydney,2020,2,17,76849
Sydney,2020,2,18,76519
Sydney,2020,2,19,76668
Sydney,2020,2,20,76606
Sydney,2020,2,21,77180
Sydney,2020,2,22,77375
Sydney,2020,2,23,76698
Sydney,2020,2,24,76493
Sydney,2020,2,25,75990
Sydney,2020,2,26,77009
Sydney,2020,2,27,76556
Sydney,2020,2,28,76833
Sydney,2020,2,29,76449
Sydney,2020,12,1,76394
Sydney,2020,12,2,77021
Sydney,2020,12,3,76499
Sydney,2020,12,4,76818
Sydney,2020,12,5,76911
Sydney,2020,12,6,75902
Sydney,2020,12,7,75854
Sydney,2020,12,8,76415
Sydney,2020,12,9,76058
Sydney,2020,12,10,77045
Sydney,2020,12,11,77071
Sydney,2020,12,12,77065
Sydney,2020,12,13,77225
Sydney,2020,12,14,77178
Sydney,2020,12,15,77465
Sydney,2020,12,16,77060
Sydney,2020,12,17,76467
Sydney,2020,12,18,77407
Sydney,2020,12,19,77279
Sydney,2020,12,20,77233
Sydney,2020,12,21,77445
Sydney,2020,12,22,76035
Sydney,2020,12,23,75919
Sydney,2020,12,24,77011
Sydney,2020,12,25,77345
Sydney,2020,12,26,77035
Sydney,2020,12,27,76069
Sydney,2020,12,28,77298
Sydney,2020,12,29,77621
Sydney,2020,12,30,76847
Sydney,2020,12,31,77140
Sydney,2021,1,1,77430
Sydney,2021,1,2,77499
Sydney,2021,1,3,76814
Sydney,2021,1,4,77234
Sydney,2021,1,5,77117
Sydney,2021,1,6,77073
Sydney,2021,1,7,77096
Sydney,2021,1,8,76938
Sydney,2021,1,9,76617
Sydney,2021,1,10,76377
Sydney,2021,1,11,75743
Sydney,2021,1,12,76484
Sydney,2021,1,13,75916
Sydney,2021,1,14,77086
Sydney,2021,1,15,76567
Sydney,2021,1,16,76105
Sydney,2021,1,17,76422
Sydney,2021,1,18,76605
Sydney,2021,1,19,76957
Sydney,2021,1,20,76642
Sydney,2021,1,21,75865
Sydney,2021,1,22,76104
Sydney,2021,1,23,76060
Sydney,2021,1,24,75898
Sydney,2021,1,25,75953
Sydney,2021,1,26,76621
Sydney,2021,1,27,77185
Sydney,2021,1,28,77197
Sydney,2021,1,29,77274
Sydney,2021,1,30,76932
Sydney,2021,1,31,77138
Sydney,2021,2,1,77177
Sydney,2021,2,2,76876
Sydney,2021,2,3,76828
Sydney,2021,2,4,76243
Sydney,2021,2,5,76435
Sydney,2021,2,6,76925
Sydney,2021,2,7,76966
Sydney,2021,2,8,76894
Sydney,2021,2,9,77010
Sydney,2021,2,10,76535
Sydney,2021,2,11,75723
Sydney,2021,2,12,77094
Sydney,2021,2,13,76935
Sydney,2021,2,14,76967
Sydney,2021,2,15,77266
Sydney,2021,2,16,77032
Sydney,2021,2,17,77115
Sydney,2021,2,18,77274
Sydney,2021,2,19,76984
Sydney,2021,2,20,76690
Sydney,2021,2,21,76576
Sydney,2021,2,22,77123
Sydney,2021,2,23,77048
Sydney,2021,2,24,77225
Sydney,2021,2,25,76536
Sydney,2021,2,26,77059
Sydney,2021,2,27,76811
Sydney,2021,2,28,76795
Sydney,2021,12,1,76708
Sydney,2021,12,2,76324
Sydney,2021,12,3,77197
Sydney,2021,12,4,77123
Sydney,2021,12,5,76640
Sydney,2021,12,6,76890
Sydney,2021,12,7,77030
Sydney,2021,12,8,77289
Sydney,2021,12,9,77308
Sydney,2021,12,10,77163
Sydney,2021,12,11,77073
Sydney,2021,12,12,76498
Sydney,2021,12,13,75922
Sydney,2021,12,14,75876
Sydney,2021,12,15,76777
Sydney,2021,12,16,76871
Sydney,2021,12,17,76265
Sydney,2021,12,18,76268
Sydney,2021,12,19,76762
Sydney,2021,12,20,76622
Sydney,2021,12,21,76520
Sydney,2021,12,22,77211
Sydney,2021,12,23,77312
Sydney,2021,12,24,76999
Sydney,2021,12,25,76349
Sydney,2021,12,26,77406
Sydney,2021,12,27,77363
Sydney,2021,12,28,77312
Sydney,2021,12,29,77084
Sydney,2021,12,30,76799
Sydney,2021,12,31,76292
Sydney,2022,1,1,75934
Sydney,2022,1,2,76325
Sydney,2022,1,3,76845
Sydney,2022,1,4,77062
Sydney,2022,1,5,77294
Sydney,2022,1,6,77008
Sydney,2022,1,7,77211
Sydney,2022,1,8,77261
Sydney,2022,1,9,77358
Sydney,2022,1,10,77022
Sydney,2022,1,11,77184
Sydney,2022,1,12,77345
Sydney,2022,1,13,77373
Sydney,2022,1,14,76622
Sydney,2022,1,15,76712
Sydney,2022,1,16,76619
Sydney,2022,1,17,76767
Sydney,2022,1,18,77204
Sydney,2022,1,19,77210
Sydney,2022,1,20,77027
Sydney,2022,1,21,77141
Sydney,2022,1,22,77097
Sydney,2022,1,23,76992
Sydney,2022,1,24,76938
Sydney,2022,1,25,76803
Sydney,2022,1,26,76678
Sydney,2022,1,27,76639
Sydney,2022,1,28,75806
Sydney,2022,1,29,76770
Sydney,2022,1,30,76844
Sydney,2022,1,31,76672
Sydney,2022,2,1,77112
Sydney,2022,2,2,77134
Sydney,2022,2,3,77322
Sydney,2022,2,4,77226
Sydney,2022,2,5,77161
Sydney,2022,2,6,77215
Sydney,2022,2,7,77108
Sydney,2022,2,8,76406
Sydney,2022,2,9,76320
Sydney,2022,2,10,76926
Sydney,2022,2,11,77130
Sydney,2022,2,12,77131
Sydney,2022,2,13,76939
Sydney,2022,2,14,76798
Sydney,2022,2,15,76779
Sydney,2022,2,16,76089
Sydney,2022,2,17,76789
Sydney,2022,2,18,76981
Sydney,2022,2,19,77032
Sydney,2022,2,20,76176
Sydney,2022,2,21,77101
Sydney,2022,2,22,77280
Sydney,2022,2,23,77358
Sydney,2022,2,24,77363
Sydney,2022,2,25,77196
Sydney,2022,2,26,77282
Sydney,2022,12,1,76856
Sydney,2022,12,2,77137
Sydney,2022,12,3,76716
Sydney,2022,12,4,76391
Sydney,2022,12,5,76953
Sydney,2022,12,6,76604
Sydney,2022,12,7,76720
Sydney,2022,12,8,77118
Sydney,2022,12,9,76814
Sydney,2022,12,10,76552
Sydney,2022,12,11,76469
Sydney,2022,12,12,76881
Sydney,2022,12,13,76077
Sydney,2022,12,14,76716
Sydney,2022,12,15,76647
Sydney,2022,12,16,77039
Sydney,2022,12,17,77319
Sydney,2022,12,18,77172
Sydney,2022,12,19,76660
Sydney,2022,12,20,76993
Sydney,2022,12,21,76599
Sydney,2022,12,22,76952
Sydney,2022,12,23,76585
Sydney,2022,12,24,76761
Sydney,2022,12,25,76504
Sydney,2022,12,26,75992
Sydney,2022,12,27,76587
Sydney,2022,12,28,76373
Sydney,2022,12,29,77211
Sydney,2022,12,30,77442
Sydney,2022,12,31,77180
Tokyo,2019,6,1,75743
Tokyo,2019,6,2,75851
Tokyo,2019,6,3,75558
Tokyo,2019,6,4,75026
Tokyo,2019,6,5,75037
Tokyo,2019,6,6,75117
Tokyo,2019,6,7,76127
Tokyo,2019,6,8,76013
Tokyo,2019,6,9,76113
Tokyo,2019,6,10,76220
Tokyo,2019,6,11,75888
Tokyo,2019,6,12,75703
Tokyo,2019,6,13,74954
Tokyo,2019,6,14,75745
Tokyo,2019,6,15,76100
Tokyo,2019,6,16,75128
Tokyo,2019,6,17,75848
Tokyo,2019,6,18,75631
Tokyo,2019,6,19,76051
Tokyo,2019,6,20,76081
Tokyo,2019,6,21,75931
Tokyo,2019,6,22,75851
Tokyo,2019,6,23,76185
Tokyo,2019,6,24,75993
Tokyo,2019,6,25,75727
Tokyo,2019,6,26,75025
Tokyo,2019,6,27,76064
Tokyo,2019,6,28,76199
Tokyo,2019,6,29,76124
Tokyo,2019,6,30,76184
Tokyo,2019,7,1,76159
Tokyo,2019,7,2,75616
Tokyo,2019,7,3,76192
Tokyo,2019,7,4,76151
Tokyo,2019,7,5,75911
Tokyo,2019,7,6,76200
Tokyo,2019,7,7,76194
Tokyo,2019,7,8,75713
Tokyo,2019,7,9,75868
Tokyo,2019,7,10,75831
Tokyo,2019,7,11,76137
Tokyo,2019,7,12,75881
Tokyo,2019,7,13,76193
Tokyo,2019,7,14,76127
Tokyo,2019,7,15,76083
Tokyo,2019,7,16,76114
Tokyo,2019,7,17,75968
Tokyo,2019,7,18,76035
Tokyo,2019,7,19,75897
Tokyo,2019,7,20,75823
Tokyo,2019,7,21,76139
Tokyo,2019,7,22,76072
Tokyo,2019,7,23,76209
Tokyo,2019,7,24,75789
Tokyo,2019,7,25,75515
Tokyo,2019,7,26,75872
Tokyo,2019,7,27,76012
Tokyo,2019,7,28,75044
Tokyo,2019,7,29,75689
Tokyo,2019,7,30,74963
Tokyo,2019,7,31,75617
Tokyo,2019,8,1,75521
Tokyo,2019,8,2,74990
Tokyo,2019,8,3,74969
Tokyo,2019,8,4,74968
Tokyo,2019,8,5,74928
